#	mutation	transfection	pair	slice	hemi	animal	id	peak	decay	charge	rise	dt50	fwhm
108	C456Y	-	54	14	L	3	L 13-04-19 s1 p0	188.4542	69.2177	17.3892	3.18385	30.5357	35.4242
109	C456Y	+	55	10	R	2	R 06-04-19 s0 p2	16.1429	71.2755	3.88343	7.52533	54.8752	65.6683
110	C456Y	-	55	10	R	2	R 06-04-19 s0 p2	163.6066	59.8044	13.6674	6.0319	26.5228	33.7884
111	C456Y	+	56	10	R	2	R 06-04-19 s0 p1	16.548	81.999	2.15206	9.4195	42.1281	53.1838
112	C456Y	-	56	10	R	2	R 06-04-19 s0 p1	95.3984	72.8586	9.72734	3.99676	33.6281	39.5987
113	C456Y	+	57	10	R	2	R 06-04-19 s0 p0	12.1371	70.1662	0.676575	2.05393	31.2942	41.2589
114	C456Y	-	57	10	R	2	R 06-04-19 s0 p0	126.3678	53.6041	11.2606	4.11439	29.2116	35.3742
115	C456Y	+	58	7	L	2	L 06-04-19 s0 p1	12.33768	88.2224	1.13223	8.02732	41.7394	50.6577
116	C456Y	-	58	7	L	2	L 06-04-19 s0 p1	141.96	56.6789	12.7298	3.66907	26.3024	33.4576
117	C456Y	+	59	7	L	2	L 06-04-19 s0 p0	32.6988	115.042	4.13979	5.10214	35.2357	43.7034
118	C456Y	-	59	7	L	2	L 06-04-19 s0 p0	185.836	62.3772	13.9577	4.07248	28.0891	35.442
119	C456Y	+	60	8	L	2	L 06-04-19 s1 p0	71.8778	91.6233	9.61057	4.84834	40.3768	48.6501
120	C456Y	-	60	8	L	2	L 06-04-19 s1 p0	112.1248	74.423	13.423	4.01043	32.6449	40.0969
121	C456Y	+	61	9	L	2	L 06-04-19 s2 p0	8.36004	136.317	1.06582	6.38937	31.2063	38.8159
122	C456Y	-	61	9	L	2	L 06-04-19 s2 p0	103.9708	63.3399	8.37434	2.82638	29.447	34.8403
123	C456Y	+	62	4	R	1	R 04-04-19 s0 p1	24.331	108.023	2.1033	6.54271	34.3918	42.1868
124	C456Y	-	62	4	R	1	R 04-04-19 s0 p1	114.4182	86.4147	10.9863	4.12305	35.13	41.8076
125	C456Y	-	63	4	R	1	R 04-04-19 s0 p0 c2	147.5884	85.8058	14.5495	4.20113	34.2418	44.9115
126	C456Y	+	63	4	R	1	R 04-04-19 s0 p0 c2	30.818	134.541	4.64925	5.12631	44.2812	52.0077
127	C456Y	+	64	5	R	1	R 04-04-19 s1 p0	12.7551	166.357	0.577948	6.4659	35.8518	44.824
